Total Population,Median Gross Rent,Median Household Income,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,"Total Year-Round Beds (ES, TH, SH)",Average Temperature,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,Overall_Homeless_Per_Capita,Overall_Homeless_Individuals_Per_Capita,Overall_Homeless_People_in_Families_Per_Capita,Unsheltered_Homeless_Per_Capita,Sheltered_Homeless_Per_Capita
1451282,247640,15319302,16.146414,12.57913932,31.49249454,43.11700131,6.538907175,1015,51.4,1317,898,419,385,932,0.000907474,0.000618763,0.00028871,0.000265283,0.000642191
1435937,252769,15649825,15.42686065,12.63046679,31.61137089,42.53775362,5.87904405,1047,40.6,1185,916,269,336,849,0.000825245,0.000637911,0.000187334,0.000233994,0.000591252
1467100,262969,16489274,14.5894622,12.33269405,31.18532322,41.85330554,5.303262529,1138,46.7,1401,1086,315,506,895,0.000954945,0.000740236,0.000214709,0.000344898,0.000610047
1386599,304778,18907643,14.38844251,11.89653025,31.26898134,43.4245508,5.255293317,1125,50.3,1536,1220,316,497,1039,0.001107746,0.000879851,0.000227896,0.000358431,0.000749315
1369230,315318,19557455,14.43066541,11.76928674,31.16822404,43.62303363,5.116711532,1014,46,783,590,193,0,783,0.000571854,0.000430899,0.000140955,0,0.000571854
1421038,354304,21997377,14.47765647,11.30262692,30.40448738,44.10111043,4.920428383,1035,43.6,1263,1038,225,352,911,0.000888787,0.000730452,0.000158335,0.000247706,0.000641081
1421038,354304,21997377,14.47765647,11.30262692,30.40448738,44.10111043,4.920428383,1130,50.4,1424,1186,238,376,1048,0.001002084,0.000834601,0.000167483,0.000264595,0.000737489
1266837,213156,13345643,15.76216988,11.67058563,30.77788229,43.45457174,10.06201577,,48.4,1569,1278,291,623,946,0.001238518,0.001008812,0.000229706,0.000491776,0.000746742
1266837,213156,13345643,15.76216988,11.67058563,30.77788229,43.45457174,10.06201577,,43.9,1569,1278,291,623,946,0.001238518,0.001008812,0.000229706,0.000491776,0.000746742
1266837,213156,13345643,15.76216988,11.67058563,30.77788229,43.45457174,10.06201577,,44.2,1368,993,375,439,929,0.001079855,0.000783842,0.000296013,0.000346532,0.000733322
1266837,213156,13345643,15.76216988,11.67058563,30.77788229,43.45457174,10.06201577,,40.7,1368,993,375,439,929,0.001079855,0.000783842,0.000296013,0.000346532,0.000733322
1286784,222888,13421815,16.53463208,11.77043126,30.85845482,44.02364344,10.08035659,,40.6,1621,1229,392,702,919,0.00125973,0.000955094,0.000304635,0.000545546,0.000714184
1325698,233804,14057301,16.72484985,12.2046819,30.60930878,45.27238173,10.90194183,,48.3,1648,1306,342,702,946,0.001243119,0.000985141,0.000257977,0.000529532,0.000713586
1334690,238861,14008849,17.14967521,12.42832052,30.72824919,46.24898312,11.41709369,,50.2,2007,1558,449,934,1073,0.00150372,0.001167312,0.000336408,0.000699788,0.000803932
1338674,238607,13913844,17.63790139,12.766954,31.36141233,46.59299611,10.75310717,1123,39.7,1588,1238,350,426,1162,0.001186248,0.000924796,0.000261453,0.000318225,0.000868023
1350406,242683,14089791,17.060721,12.74796968,31.38846757,46.6393478,9.65375092,1107,43.8,1468,1189,279,402,1066,0.00108708,0.000880476,0.000206605,0.000297688,0.000789392
1372101,246631,14686730,16.33837451,12.52094075,31.43772878,46.11626652,8.772575507,1139,43,1350,1087,263,335,1015,0.000983893,0.000792216,0.000191677,0.000244151,0.000739741
1396477,257361,15213693,15.83735357,12.47736212,31.26840361,45.90972446,7.555028495,1031,51.4,1200,939,261,307,893,0.000859305,0.000672406,0.000186899,0.000219839,0.000639466
1403536,263609,15707351,15.44691408,12.328106,31.41475381,45.48277079,6.822967003,1135,40.6,1205,954,251,200,1005,0.000858546,0.000679712,0.000178834,0.000142497,0.000716049
1425136,273513,16340301,14.84433766,12.04441573,30.76291016,45.53446659,6.25109306,1059,46.7,1215,980,235,292,923,0.00085255,0.000687654,0.000164897,0.000204893,0.000647657
1292542,307671,18522653,14.94504627,11.64899948,32.2966975,45.15880443,6.239203507,1057,50.3,1140,923,217,266,874,0.000881983,0.000714097,0.000167886,0.000205796,0.000676187
1297217,323506,19167501,14.88409418,11.39374532,32.33248812,45.95442417,6.100877179,979,46,938,517,178,243,695,0.000723086,0.000398546,0.000137217,0.000187324,0.000535762
1261874,339016,19643226,15.04191385,11.10496205,32.11975939,46.55288417,6.082481128,1116,43.6,987,774,213,226,761,0.00078217,0.000613373,0.000168797,0.000179099,0.000603071
1261874,339016,19643226,15.04191385,11.10496205,32.11975939,46.55288417,6.082481128,1090,50.4,1165,949,216,209,956,0.00092323,0.000752056,0.000171174,0.000165627,0.000757603
908133,146100,8634668,19.51619421,24.81882238,29.72389072,39.70429311,11.50690739,,48.4,1946,972,974,1388,558,0.002142858,0.001070328,0.00107253,0.00152841,0.000614447
908133,146100,8634668,19.51619421,24.81882238,29.72389072,39.70429311,11.50690739,,43.9,1946,972,974,1388,558,0.002142858,0.001070328,0.00107253,0.00152841,0.000614447
908133,146100,8634668,19.51619421,24.81882238,29.72389072,39.70429311,11.50690739,,44.2,1525,1111,414,773,752,0.001679269,0.001223389,0.00045588,0.000851197,0.000828073
908133,146100,8634668,19.51619421,24.81882238,29.72389072,39.70429311,11.50690739,,40.7,1525,1111,414,773,752,0.001679269,0.001223389,0.00045588,0.000851197,0.000828073
919226,153879,8762821,19.73714843,25.56118557,29.94068273,42.19275995,11.49298899,,40.6,1502,855,647,1040,462,0.001633983,0.00093013,0.000703853,0.001131387,0.000502597
921377,158124,8713916,20.44602806,25.79973175,30.22024889,43.22778422,12.5014973,,48.3,1460,819,641,1040,420,0.001584585,0.000888887,0.000695698,0.001128745,0.000455839
936748,163166,8826220,20.9412777,25.77100823,30.4954313,44.37085489,13.14846971,,50.2,1496,1055,441,1090,406,0.001597014,0.001126237,0.000470778,0.0011636,0.000433414
941425,164175,8842049,21.41753193,25.69121074,30.65414843,44.64980807,12.63164981,506,39.7,1317,1090,227,855,462,0.001398943,0.001157819,0.000241124,0.000908198,0.000490745
935656,161275,8833306,20.75399506,25.07597373,30.65491434,44.95405427,11.38120202,470,43.8,1319,857,462,923,396,0.001409706,0.000915935,0.000493771,0.000986474,0.000423232
950265,165555,9172355,20.24193251,24.61727695,30.13605589,43.79136025,10.29442251,552,43,1322,965,357,832,490,0.001391191,0.001015506,0.000375685,0.000875545,0.000515646
961264,169121,9436209,19.91492452,24.60480824,29.95563212,43.31277455,9.214166495,508,51.4,974,666,308,605,369,0.001013249,0.000692838,0.000320411,0.00062938,0.00038387
970372,174746,9827638,19.24622722,24.99950402,29.53761507,43.01117639,8.268593742,469,40.6,1092,855,237,694,398,0.001125342,0.000881105,0.000244236,0.00071519,0.000410152
961224,175419,9972802,18.20148061,25.20392968,29.62926342,41.87674186,7.248845685,538,46.7,1153,901,252,791,362,0.001199512,0.000937347,0.000262166,0.000822909,0.000376603
951960,202434,11380056,17.69297029,25.03497774,29.22278509,41.42090906,6.925070544,545,50.3,1178,919,259,788,390,0.001237447,0.000965377,0.00027207,0.000827766,0.000409681
944664,210648,11962634,17.42937171,23.25179035,29.15748012,42.10705183,6.646662272,534,46,1212,849,363,840,372,0.001282996,0.000898732,0.000384264,0.000889205,0.000393791
932778,226252,12706255,16.93125267,22.75826726,28.63189986,42.42981347,6.174766153,597,43.6,1034,700,334,534,500,0.001108517,0.000750447,0.00035807,0.000572483,0.000536033
932778,226252,12706255,16.93125267,22.75826726,28.63189986,42.42981347,6.174766153,645,50.4,1060,786,274,527,533,0.00113639,0.000842644,0.000293746,0.000564979,0.000571411
729908,110649,9061078,13.18412731,12.23722863,31.73086175,35.43045282,4.875404108,,20.1,579,268,311,41,538,0.000793251,0.00036717,0.000426081,5.62E-05,0.000737079
729908,110649,9061078,13.18412731,12.23722863,31.73086175,35.43045282,4.875404108,,16.2,579,268,311,41,538,0.000793251,0.00036717,0.000426081,5.62E-05,0.000737079
729908,110649,9061078,13.18412731,12.23722863,31.73086175,35.43045282,4.875404108,,16.7,731,445,286,64,667,0.001001496,0.000609666,0.00039183,8.77E-05,0.000913814
729908,110649,9061078,13.18412731,12.23722863,31.73086175,35.43045282,4.875404108,,14.8,731,445,286,64,667,0.001001496,0.000609666,0.00039183,8.77E-05,0.000913814
749866,117807,9672464,13.07927016,12.06754785,31.72960907,35.72582945,4.84645174,,13,826,460,366,64,762,0.00110153,0.000613443,0.000488087,8.53E-05,0.001016182
763298,120801,9847711,12.97776229,12.09310288,31.33028795,36.52156507,4.93328167,,25.4,859,512,347,64,795,0.00112538,0.000670773,0.000454606,8.38E-05,0.001041533
760276,124517,9998814,13.17192704,11.95931211,32.18117559,36.9228544,5.008470315,,19.4,1094,557,537,339,755,0.001438951,0.000732629,0.000706322,0.000445891,0.00099306
777067,127384,10267620,13.27697612,11.67527277,32.14803922,37.18830959,4.664817825,1747,18.3,885,490,395,55,830,0.001138898,0.000630576,0.000508322,7.08E-05,0.001068119
800758,131375,10464338,13.9380437,11.47575979,32.34125725,36.98394945,4.578503528,1460,22.7,1036,630,406,136,900,0.001293774,0.000786755,0.00050702,0.000169839,0.001123935
813287,136275,10815483,13.83816537,11.5959113,32.55540253,37.0394585,4.19839997,1157,19.8,1072,548,524,185,887,0.001318108,0.000673809,0.000644299,0.000227472,0.001090636
821977,143031,11372175,13.74089543,11.58307726,32.57982257,37.04877157,3.844012163,1356,16.5,943,611,332,171,772,0.001147234,0.00074333,0.000403904,0.000208035,0.000939199
798748,140900,11225335,13.7493928,12.42659448,32.76726743,36.86829794,3.765659683,1090,18.1,1159,836,323,285,874,0.001451021,0.001046638,0.000404383,0.000356808,0.001094212
824875,146514,11643172,13.17617821,12.38955818,32.89492979,36.86439497,3.565905032,1074,18,995,725,270,234,761,0.001206243,0.000878921,0.000327322,0.000283679,0.000922564
805956,159679,12732057,12.91025813,12.77555234,32.76002788,35.27275515,3.740035054,1215,20.1,1058,743,315,246,812,0.001312727,0.000921887,0.00039084,0.000305228,0.001007499
802421,169451,13493584,12.56684459,12.25726222,32.09345729,35.08852017,3.407038424,1283,26.5,817,517,300,0,817,0.001018169,0.0006443,0.000373869,0,0.001018169
782841,177251,14282582,12.35653217,11.922446,32.09019892,34.87394958,3.340294819,1233,19.1,1389,971,418,342,1047,0.001774307,0.001240354,0.000533953,0.00043687,0.001337436
782841,177251,14282582,12.35653217,11.922446,32.09019892,34.87394958,3.340294819,1221,20,1282,983,299,310,972,0.001637625,0.001255683,0.000381942,0.000395994,0.001241631
638005,93411,5995859,16.06068918,11.73484341,30.65441249,41.40919173,10.14086552,,40.2,1064,977,87,757,307,0.001667699,0.001531336,0.000136363,0.001186511,0.000481187
638005,93411,5995859,16.06068918,11.73484341,30.65441249,41.40919173,10.14086552,,36.4,87,0,87,15,72,0.000136363,0,0.000136363,2.35E-05,0.000112852
638005,93411,5995859,16.06068918,11.73484341,30.65441249,41.40919173,10.14086552,,35.3,513,363,150,207,306,0.000804069,0.000568961,0.000235108,0.000324449,0.00047962
638005,93411,5995859,16.06068918,11.73484341,30.65441249,41.40919173,10.14086552,,32.8,622,573,49,299,323,0.000974914,0.000898112,7.68E-05,0.000468648,0.000506266
642646,97751,6166469,16.71200007,12.07368571,30.69680072,43.88836037,10.07110839,,33.9,561,375,186,227,334,0.000872953,0.000583525,0.000289428,0.000353227,0.000519726
658824,102543,6344829,17.1745413,12.13689454,31.05560737,44.4559366,10.39515266,,42.4,548,364,184,174,374,0.000831785,0.0005525,0.000279286,0.000264107,0.000567678
663932,104819,6400417,17.43085135,11.86603942,31.28020997,44.62666552,10.59425155,,41,591,389,202,169,422,0.000890151,0.000585903,0.000304248,0.000254544,0.000635607
669441,106797,6566999,17.34715979,12.13932698,31.67320046,44.49993939,9.882881736,295,30,627,429,198,171,456,0.000936602,0.000640833,0.000295769,0.000255437,0.000681165
674732,107390,6627641,17.42854941,12.11590351,32.25989995,44.33646232,8.964885004,321,36.1,636,430,206,147,489,0.000942596,0.00063729,0.000305306,0.000217864,0.000724732
679721,108810,6764090,16.48308644,12.19678236,32.33793974,43.40718105,7.821605562,346,34.8,527,361,166,77,450,0.000775318,0.0005311,0.000244218,0.000113282,0.000662036
678739,111174,6960051,16.03782897,12.02578858,32.18422567,43.00718629,6.683372258,320,44.9,576,452,124,217,359,0.000848633,0.000665941,0.000182692,0.000319711,0.000528922
684778,116825,7281451,15.25019787,11.94830561,32.4698829,42.04191382,5.972350905,230,32.9,623,498,125,293,330,0.000909784,0.000727243,0.000182541,0.000427876,0.000481908
678535,117518,7538309,14.69636791,11.76387134,32.63721142,42.31293608,5.378910108,201,39.4,463,367,96,181,282,0.000682352,0.000540871,0.000141481,0.000266751,0.000415601
667688,133707,8490153,14.08741808,11.18744491,32.58318428,41.48465547,5.342933163,240,43,648,468,180,324,324,0.000970513,0.000700926,0.000269587,0.000485257,0.000485257
669987,140828,9096844,13.88355296,10.690213,32.53471698,41.24360625,5.305456412,254,39.7,1482,1282,200,1227,255,0.002211983,0.00191347,0.000298513,0.001831379,0.000380604
673654,154527,10040945,13.43360241,10.70461929,31.9250814,40.11900151,5.012312744,254,35.5,3392,2637,755,3172,220,0.005035226,0.003914472,0.001120753,0.004708649,0.000326577
673654,154527,10040945,13.43360241,10.70461929,31.9250814,40.11900151,5.012312744,247,44.9,1735,1634,101,1467,268,0.002575506,0.002425578,0.000149929,0.002177676,0.00039783
862570,167388,8860136,20.45944097,14.6998034,40.23216246,52.18947629,11.26504233,,40.2,1814,1181,633,70,1744,0.002103018,0.001369164,0.000733853,8.12E-05,0.002021865
862570,167388,8860136,20.45944097,14.6998034,40.23216246,52.18947629,11.26504233,,36.4,1566,1007,559,84,1482,0.001815505,0.001167441,0.000648063,9.74E-05,0.001718121
862570,167388,8860136,20.45944097,14.6998034,40.23216246,52.18947629,11.26504233,,35.3,1613,978,635,69,1544,0.001869993,0.001133821,0.000736172,8.00E-05,0.00179
862570,167388,8860136,20.45944097,14.6998034,40.23216246,52.18947629,11.26504233,,32.8,1657,1032,625,163,1494,0.001921004,0.001196425,0.000724579,0.00018897,0.001732033
871208,175784,8925764,20.72019541,14.91643289,40.79137604,53.39521399,11.20806352,,33.9,1942,1235,707,184,1758,0.002229089,0.001417572,0.000811517,0.000211201,0.002017888
900222,188659,9557835,20.37241925,14.5270997,40.6081652,54.00013281,11.41495129,,42.4,2076,1386,690,326,1750,0.002306098,0.00153962,0.000766478,0.000362133,0.001943965
905876,191016,9562426,20.88144514,14.22743576,41.56686033,53.48637386,12.04763489,,41,1816,1151,665,156,1660,0.002004689,0.001270593,0.000734096,0.000172209,0.00183248
895890,190040,9418953,21.61526527,14.11541364,43.23799869,53.36732217,11.59186906,1705,30,1675,1144,531,121,1554,0.001869649,0.001276942,0.000592707,0.000135061,0.001734588
912384,193183,9592809,21.39329493,13.78296738,43.29961254,52.44852721,10.44336337,1626,36.1,1525,1007,518,78,1447,0.001671445,0.001103702,0.000567743,8.55E-05,0.001585955
898038,195442,9726390,21.69362544,13.53418391,44.88716211,51.07800579,9.633125702,1552,34.8,1669,1121,548,121,1548,0.001858496,0.001248277,0.000610219,0.000134738,0.001723758
892572,197104,9802794,21.19336031,13.83199458,45.22965144,49.91730854,8.858412156,1524,44.9,1426,915,511,79,1347,0.00159763,0.001025127,0.000572503,8.85E-05,0.001509122
877006,198474,9750350,21.33964876,13.97129858,46.627967,50.29521442,7.993012616,1103,32.9,1226,878,348,102,1124,0.001397938,0.001001133,0.000396805,0.000116305,0.001281633
869682,202429,9979930,20.08837713,14.00824121,47.08262783,49.61013896,7.381553203,1415,39.4,1325,761,564,58,1267,0.001523545,0.000875032,0.000648513,6.67E-05,0.001456854
874352,232634,11906769,19.56408861,12.39444634,46.61756293,49.24132024,7.62455516,1066,43,1022,738,284,101,921,0.001168866,0.000844054,0.000324812,0.000115514,0.001053352
844259,238373,11951359,19.35034154,11.75202054,46.34386103,49.59638274,8.040031938,892,39.7,739,603,136,202,537,0.000875324,0.000714236,0.000161088,0.000239263,0.000636061
839550,262470,13276915,19.12369722,11.42322097,47.34693629,50.65692116,7.783612348,1360,35.5,1055,808,247,229,826,0.001256626,0.00096242,0.000294205,0.000272765,0.00098386
839550,262470,13276915,19.12369722,11.42322097,47.34693629,50.65692116,7.783612348,1349,44.9,1292,863,429,165,1127,0.00153892,0.001027932,0.000510988,0.000196534,0.001342386
380766,72141,4800937,14.17694857,8.10328723,34.46609967,44.77961946,6.188485043,,40.2,956,794,162,126,830,0.002510728,0.00208527,0.000425458,0.000330912,0.002179816
380766,72141,4800937,14.17694857,8.10328723,34.46609967,44.77961946,6.188485043,,36.4,930,812,118,114,816,0.002442445,0.002132543,0.000309902,0.000299396,0.002143048
380766,72141,4800937,14.17694857,8.10328723,34.46609967,44.77961946,6.188485043,,35.3,959,825,134,117,842,0.002518607,0.002166685,0.000351922,0.000307275,0.002211332
380766,72141,4800937,14.17694857,8.10328723,34.46609967,44.77961946,6.188485043,,32.8,910,792,118,138,772,0.002389919,0.002080018,0.000309902,0.000362427,0.002027492
379300,75528,4886844,14.33983654,7.792733985,35.19980959,45.43752276,6.185111775,,33.9,998,840,158,149,849,0.002631163,0.002214606,0.000416557,0.000392829,0.002238334
388490,78491,5021052,14.69561636,7.733250192,35.43904323,45.83099215,6.556346982,,42.4,854,772,82,133,721,0.002198255,0.001987181,0.000211074,0.000342351,0.001855904
398135,82112,5141149,15.05318548,7.995550073,36.18982629,46.63237289,7.43131206,,41,993,897,96,143,850,0.002494129,0.002253005,0.000241124,0.000359175,0.002134954
421707,89546,5537209,15.39504917,8.45917483,36.11200367,46.04359985,7.029175281,800,30,861,750,111,81,780,0.002041702,0.001778486,0.000263216,0.000192076,0.001849625
419307,88374,5465512,16.2284436,8.928130597,36.87719521,44.44253296,6.618755654,778,36.1,783,685,98,96,687,0.001867367,0.001633648,0.000233719,0.000228949,0.001638418
425199,89537,5630239,15.97651923,8.962347442,36.69228092,43.7413517,6.278107331,791,34.8,748,674,74,81,667,0.001759176,0.00158514,0.000174036,0.000190499,0.001568677
426500,91162,5728069,16.01992966,9.247337487,36.98175977,43.30494459,5.586622169,706,44.9,812,701,111,134,678,0.001903869,0.001643611,0.000260258,0.000314185,0.001589683
418909,91903,5595107,15.79412235,9.548707094,37.3388984,43.72417879,4.939171868,643,32.9,743,674,69,186,557,0.001773655,0.001608941,0.000164714,0.000444011,0.001329644
428567,94541,5948484,14.79955293,8.971112072,36.86835558,43.69919323,4.37702119,672,39.4,800,726,74,195,605,0.001866686,0.001694018,0.000172668,0.000455005,0.001411681
424697,103515,6512566,13.52776215,8.924628963,36.21927778,42.83464567,4.379320817,695,43,745,677,68,196,549,0.001754192,0.001594078,0.000160114,0.000461505,0.001292686
437972,112735,7163090,13.01316066,8.686878981,35.87404158,43.49713006,4.172510671,634,39.7,786,467,78,241,545,0.001794635,0.001066278,0.000178094,0.000550263,0.001244372
431265,118443,7406915,12.81624987,8.524008028,36.10187514,45.18778245,3.977979201,682,35.5,1178,925,253,373,805,0.002731499,0.002144853,0.000586646,0.000864897,0.001866602
431265,118443,7406915,12.81624987,8.524008028,36.10187514,45.18778245,3.977979201,738,44.9,921,793,128,223,698,0.002135578,0.001838777,0.000296801,0.000517083,0.001618494
963582,157966,11086444,13.03978281,9.573872919,26.2304641,41.03551562,8.747932883,,40.2,360,251,109,79,281,0.000373606,0.000260486,0.00011312,8.20E-05,0.00029162
