COCNUM,year,weighted median income,weighted median rent,total population,tract count
FL-509,2021,66096.92076190177,1265.2561387221388,635515.0,151.0
FL-509,2022,72583.33530298602,1365.218688368229,650030.0,151.0
FL-509,2023,76000.91505616897,1513.7629649884836,665581.0,151.0
FL-510,2007,54233.1816104523,948.1398954877732,1112023.0,215.0
FL-510,2008,54233.1816104523,948.1398954877732,1112023.0,215.0
FL-510,2009,54233.1816104523,948.1398954877732,1112023.0,215.0
FL-510,2010,54233.1816104523,948.1398954877732,1112023.0,215.0
FL-510,2011,54437.213341142575,995.8026321419784,1121748.0,215.0
FL-510,2012,53869.362964731896,1009.6086491984522,1130625.0,215.0
FL-510,2013,53469.12316903423,1014.036157679393,1139426.0,215.0
FL-510,2014,53146.70064213549,1028.290248197362,1150536.0,215.0
FL-510,2015,53197.82109332715,1053.5708308633384,1163970.0,215.0
FL-510,2016,54718.2666690993,1054.9919001920364,1178423.0,215.0
FL-510,2017,57321.035631684186,1089.3410643097618,1193769.0,215.0
FL-510,2018,59357.60243396161,1129.0396081834967,1212098.0,215.0
FL-510,2019,62154.476922276874,1157.0191120583672,1230689.0,215.0
FL-510,2020,64745.94830388243,1168.2277749904579,1249707.0,286.0
FL-510,2021,67968.27856606568,1232.7329172726024,1287953.0,286.0
FL-510,2022,74835.67432144562,1382.7446369106647,1306896.0,286.0
FL-510,2023,78098.2215950163,1458.8801579744024,1325278.0,286.0
FL-511,2007,49088.974691438336,866.8990349456456,445778.0,96.0
FL-511,2008,49088.974691438336,866.8990349456456,445778.0,96.0
FL-511,2009,49088.974691438336,866.8990349456456,445778.0,96.0
FL-511,2010,49088.974691438336,866.8990349456456,445778.0,96.0
FL-511,2011,50249.84706560266,921.3616867787404,447741.0,96.0
FL-511,2012,50696.635207434454,933.9095784931961,451950.0,96.0
FL-511,2013,50691.14567876347,948.66058758825,456374.0,96.0
FL-511,2014,51859.3912194299,953.3562213008204,462339.0,96.0
FL-511,2015,51939.4832801253,954.8841890839375,467348.0,96.0
FL-511,2016,53054.62131212287,956.6932712676645,473477.0,96.0
FL-511,2017,54752.90136185709,987.2070266120134,476702.0,96.0
FL-511,2018,58098.177594177156,1035.3784950743209,481964.0,96.0
FL-511,2019,60303.4355898461,1070.7264985273816,488246.0,96.0
FL-511,2020,62515.38390846224,1072.4141762272818,491513.0,113.0
FL-511,2021,66909.97748414207,1151.6027778446044,498804.0,113.0
FL-511,2022,72410.5455316457,1276.6700228335326,505835.0,113.0
FL-511,2023,75957.3692921283,1325.9461164423387,512494.0,113.0
FL-512,2007,70786.28002369564,989.9809106209584,180624.0,40.0
FL-512,2008,70786.28002369564,989.9809106209584,180624.0,40.0
FL-512,2009,70786.28002369564,989.9809106209584,180624.0,40.0
FL-512,2010,70786.28002369564,989.9809106209584,180624.0,40.0
FL-512,2011,71527.1211380235,1031.8541947688323,186077.0,40.0
FL-512,2012,71465.6830204444,1205.3738478811458,191495.0,40.0
FL-512,2013,72262.82336706998,1068.430073814778,197115.0,40.0
FL-512,2014,72950.03697112123,1185.7355974867503,203402.0,40.0
FL-512,2015,74548.53474429321,1260.2025368773604,210495.0,40.0
FL-512,2016,78343.17148130169,1336.780524999771,218362.0,40.0
FL-512,2017,81605.65258321638,1376.5633733195632,226578.0,40.0
FL-512,2018,84682.86476180771,1500.6058479085193,235503.0,40.0
FL-512,2019,88009.79067248666,1517.3951339333153,244674.0,40.0
FL-512,2020,91899.56289495321,1524.0338788614386,255410.0,50.0
FL-512,2021,98443.12059505351,1646.8620071954358,265724.0,50.0
FL-512,2022,110128.24219114386,1646.479693027461,278722.0,50.0
FL-512,2023,116525.4493897202,1768.4702901352641,292243.0,50.0
FL-513,2007,52282.77502544834,962.6809002724469,534416.0,111.0
FL-513,2008,52282.77502544834,962.6809002724469,534416.0,111.0
FL-513,2009,52282.77502544834,962.6809002724469,534416.0,111.0
FL-513,2010,52282.77502544834,962.6809002724469,534416.0,111.0
FL-513,2011,52603.36956784983,992.0161965494308,536781.0,111.0
FL-513,2012,51800.38428558685,996.1540591571702,538092.0,111.0
FL-513,2013,50812.34620081801,990.6601835052808,539603.0,111.0
FL-513,2014,51164.74639802368,992.5706919515794,542827.0,111.0
FL-513,2015,51022.162820688456,1003.320400763533,547455.0,111.0
FL-513,2016,51975.969277261494,1030.5347313449781,554931.0,111.0
FL-513,2017,54031.637305690274,1060.4102815268868,562504.0,111.0
FL-513,2018,57216.80003430544,1115.079921167505,571338.0,111.0
FL-513,2019,59911.428466257246,1174.0596855894594,580006.0,111.0
FL-513,2020,63296.12669701616,1148.161618654626,591553.0,146.0
FL-513,2021,67673.12606088114,1256.6013306278014,599266.0,146.0
FL-513,2022,75487.46704337021,1352.4680360793905,608436.0,146.0
FL-513,2023,79968.64047600182,1491.9691413823716,618401.0,146.0
FL-514,2007,41088.854623003186,853.841934565971,326833.0,63.0
FL-514,2008,41088.854623003186,853.841934565971,326833.0,63.0
FL-514,2009,41088.854623003186,853.841934565971,326833.0,63.0
FL-514,2010,41088.854623003186,853.841934565971,326833.0,63.0
FL-514,2011,41039.10772796122,853.2659012420479,330100.0,63.0
FL-514,2012,40637.91440327483,857.4616024121426,331987.0,63.0
FL-514,2013,40293.556261862715,829.2937544789702,333503.0,63.0
FL-514,2014,40239.519967380686,820.734406504745,334771.0,63.0
FL-514,2015,40634.75898055586,824.5834013734706,336811.0,63.0
FL-514,2016,41466.7935834942,838.5821073570331,340341.0,63.0
FL-514,2017,43150.99778054442,850.437288017267,343778.0,63.0
FL-514,2018,44888.753753900295,871.5728548013468,348371.0,63.0
FL-514,2019,46490.63199312073,918.1301290428427,353526.0,63.0
FL-514,2020,47729.782018822356,856.9999028344577,360210.0,93.0
FL-514,2021,52029.76610002916,917.9008564362317,370372.0,93.0
FL-514,2022,58007.96986449864,1012.8614528389186,378225.0,93.0
FL-514,2023,60850.174713758424,1080.0719247247207,387697.0,93.0
FL-515,2007,44031.75120481928,779.1672013769363,290500.0,71.0
FL-515,2008,44031.75120481928,779.1672013769363,290500.0,71.0
FL-515,2009,44031.75120481928,779.1672013769363,290500.0,71.0
FL-515,2010,44031.75120481928,779.1672013769363,290500.0,71.0
FL-515,2011,44773.92478845469,802.7610667634252,292136.0,71.0
FL-515,2012,44454.468983669525,825.6066826929625,293684.0,71.0
FL-515,2013,43670.87046958714,826.3860767429487,295089.0,71.0
FL-515,2014,44085.86451780205,836.5073787937979,296932.0,71.0
FL-515,2015,44280.645777924976,828.5264471408451,298917.0,71.0
FL-515,2016,45077.29145548746,835.7033701384585,301679.0,71.0
FL-515,2017,46603.35438557134,868.7191301106167,303119.0,71.0
FL-515,2018,48585.906825689395,898.7137852800304,305449.0,71.0
FL-515,2019,50218.59510912438,912.6945865106495,304240.0,71.0
FL-515,2020,51855.64282634508,949.2308909275438,301506.0,85.0
FL-515,2021,55261.70404920689,1017.3936980072398,303047.0,85.0
FL-515,2022,60028.23676325991,1106.2100265843865,302057.0,85.0
FL-515,2023,62818.03399609621,1160.5933503159426,302270.0,85.0
FL-517,2007,37645.33416397599,751.1654259849851,252415.0,65.0
FL-517,2008,37645.33416397599,751.1654259849851,252415.0,65.0
FL-517,2009,37645.33416397599,751.1654259849851,252415.0,65.0
FL-517,2010,37645.33416397599,751.1654259849851,252415.0,65.0
FL-517,2011,37736.71472203564,752.2188351969655,253090.0,65.0
FL-517,2012,36124.57092368777,746.129697868779,252109.0,65.0
FL-517,2013,35843.96502208252,729.5275693311582,251330.0,65.0
FL-517,2014,36744.32530024688,735.679911585693,251543.0,65.0
FL-517,2015,35561.95375194224,705.4913309728464,251643.0,65.0
FL-517,2016,36313.77771133482,696.5464805911752,252514.0,65.0
FL-517,2017,37384.927710654876,729.3991011745748,255667.0,65.0
FL-517,2018,38492.41562030871,760.5378805958659,259790.0,65.0
FL-517,2019,40273.168019082186,787.8651883300427,262863.0,65.0
FL-517,2020,41476.319017274065,769.9943197207259,265832.0,79.0
FL-517,2021,44757.340741005115,801.419742952203,252171.0,79.0
FL-517,2022,51090.268321289695,907.8578771706103,254076.0,79.0
FL-517,2023,54654.0940926008,947.3725282238953,257406.0,79.0
FL-518,2007,38454.42928439862,634.1676538699643,130841.0,24.0
FL-518,2008,38454.42928439862,634.1676538699643,130841.0,24.0
FL-518,2009,38454.42928439862,634.1676538699643,130841.0,24.0
FL-518,2010,38454.42928439862,634.1676538699643,130841.0,24.0
FL-518,2011,38533.62904412601,715.923300992968,131827.0,24.0
FL-518,2012,37558.91765306352,692.9028739989042,133229.0,24.0
FL-518,2013,37495.69458205375,722.829130334073,133833.0,24.0
FL-518,2014,38376.80246068194,712.8260031409793,134353.0,24.0
FL-518,2015,39000.192195962765,728.1346761071941,134597.0,24.0
FL-518,2016,41113.31827646252,693.6423474491497,134955.0,24.0
FL-518,2017,42404.67370211507,731.9027214909037,135220.0,24.0
FL-518,2018,43116.760419576305,753.7742388380059,136042.0,24.0
FL-518,2019,46158.23940515561,747.4310723698139,136977.0,24.0
FL-518,2020,46603.50816800689,715.4817712668554,138161.0,33.0
FL-518,2021,48269.46731559273,732.6668862652208,135095.0,33.0
FL-518,2022,52580.72779206574,740.1046618186118,135312.0,33.0
FL-518,2023,53696.676438534516,836.9326940659308,136719.0,33.0
FL-519,2007,48272.19394366876,930.6382126287474,456514.0,133.0
FL-519,2008,48272.19394366876,930.6382126287474,456514.0,133.0
FL-519,2009,48272.19394366876,930.6382126287474,456514.0,133.0
FL-519,2010,48272.19394366876,930.6382126287474,456514.0,133.0
FL-519,2011,48418.46897583449,986.9426605008032,461898.0,133.0
FL-519,2012,48139.00840576346,1013.0132910358583,465276.0,133.0
FL-519,2013,48363.938440048354,1006.3694707749352,468194.0,133.0
FL-519,2014,48753.96536187585,1018.6911590815345,472745.0,133.0
FL-519,2015,49686.70388367745,1025.3561532940528,479288.0,133.0
FL-519,2016,51325.157156314635,1042.9107657021154,488310.0,133.0
FL-519,2017,53724.84066801034,1087.0413722356948,498136.0,133.0
FL-519,2018,56697.93036723966,1129.0370216591298,510593.0,133.0
FL-519,2019,59766.272711503196,1160.2963808754066,524602.0,133.0
FL-519,2020,61237.229867471775,1180.4799429508137,539885.0,130.0
FL-519,2021,67082.35276415071,1300.4644106758908,551598.0,130.0
FL-519,2022,72688.33469486711,1458.7544443097552,569211.0,130.0
FL-519,2023,78200.039630884,1569.2381827508077,588758.0,130.0
FL-520,2007,44423.401921331424,872.9039610215151,688585.0,146.0
FL-520,2008,44423.401921331424,872.9039610215151,688585.0,146.0
FL-520,2009,44423.401921331424,872.9039610215151,688585.0,146.0
FL-520,2010,44423.401921331424,872.9039610215151,688585.0,146.0
FL-520,2011,45199.88761102076,903.6545936736944,699081.0,146.0
FL-520,2012,44609.09028029651,936.480068685678,705824.0,146.0
FL-520,2013,44314.97065393704,940.5683782630903,712668.0,146.0
FL-520,2014,44623.91207854007,954.1733162024199,722281.0,146.0
FL-520,2015,45172.05344875771,939.8505395180805,733525.0,146.0
FL-520,2016,46367.201854561245,965.9580345391989,748425.0,146.0
FL-520,2017,48201.60210796269,978.3641206256565,763486.0,146.0
FL-520,2018,50155.03242369692,1045.6696068754602,782144.0,146.0
FL-520,2019,52574.06860977102,1081.248298527031,802393.0,146.0
FL-520,2020,54793.48674958257,952.1273082888015,824691.0,190.0
FL-520,2021,58831.30703323449,1033.8416819271984,846410.0,190.0
FL-520,2022,65462.38041139404,1131.8409877592753,870455.0,190.0
FL-520,2023,69370.28296243907,1206.6831690347453,896437.0,190.0
FL-600,2007,49620.563303245515,1089.076453484084,2440412.0,516.0
FL-600,2008,49620.563303245515,1089.076453484084,2440412.0,516.0
FL-600,2009,49620.563303245515,1089.076453484084,2440412.0,516.0
FL-600,2010,49620.563303245515,1089.076453484084,2440412.0,516.0
FL-600,2011,50030.95682509962,1108.881241084021,2469583.0,516.0
FL-600,2012,49215.00475495621,1122.61618607835,2506858.0,516.0
FL-600,2013,48790.57057448292,1132.9841972284019,2543731.0,516.0
FL-600,2014,48833.90742366794,1145.021549477185,2595469.0,516.0
FL-600,2015,49176.920619615725,1240.1518726894003,2633245.0,516.0
FL-600,2016,50550.07854344088,1290.0367705609826,2658567.0,516.0
FL-600,2017,52224.39131255363,1338.8762520736573,2696926.0,516.0
FL-600,2018,54842.84722446699,1389.527745735981,2710002.0,516.0
FL-600,2019,57662.2148377217,1454.049365643591,2693675.0,516.0
FL-600,2020,60915.916441280344,1462.4767111509711,2698330.0,704.0
FL-600,2021,64936.77650763144,1537.179814650664,2682718.0,704.0
FL-600,2022,70702.12255161826,1662.2010352565478,2680495.0,704.0
FL-600,2023,74573.69769545834,1743.1136866129643,2677105.0,704.0
FL-601,2007,58634.19692481399,1107.9458688144375,1734139.0,361.0
FL-601,2008,58634.19692481399,1107.9458688144375,1734139.0,361.0
FL-601,2009,58634.19692481399,1107.9458688144375,1734139.0,361.0
FL-601,2010,58634.19692481399,1107.9458688144375,1734139.0,361.0
FL-601,2011,58748.017100915495,1115.2565051216638,1742012.0,361.0
FL-601,2012,58568.87606023406,1126.8164073296546,1761993.0,361.0
FL-601,2013,58135.346998608875,1126.0738695795649,1784889.0,361.0
FL-601,2014,58849.53139947853,1138.8527562581635,1815269.0,361.0
FL-601,2015,59177.70762856238,1348.8661835811697,1843152.0,361.0
FL-601,2016,60246.787494768694,1398.8928816705834,1863780.0,361.0
FL-601,2017,62342.39432960787,1434.0775919162766,1890416.0,361.0
FL-601,2018,65193.37933196484,1503.5693886968606,1909151.0,361.0
FL-601,2019,67873.70361410131,1541.0995335387458,1926205.0,361.0
FL-601,2020,69818.68411289247,1515.6309077045296,1942273.0,416.0
FL-601,2021,73816.77348283917,1553.2655427538484,1934551.0,416.0
FL-601,2022,79680.1957636301,1744.9185648771424,1940907.0,416.0
FL-601,2023,84217.76552660746,1850.83756044698,1946127.0,416.0
FL-602,2007,46274.58051886941,958.4783888069768,159385.0,38.0
FL-602,2008,46274.58051886941,958.4783888069768,159385.0,38.0
FL-602,2009,46274.58051886941,958.4783888069768,159385.0,38.0
FL-602,2010,46274.58051886941,958.4783888069768,159385.0,38.0
FL-602,2011,46649.586289390674,953.071207720416,160095.0,38.0
FL-602,2012,45990.29135802469,943.1674647711685,160380.0,38.0
FL-602,2013,45451.40696073812,945.6104752101986,161276.0,38.0
FL-602,2014,45339.29509472819,956.8133017879143,163151.0,38.0
FL-602,2015,45580.8525844025,955.5165547734086,165783.0,38.0
FL-602,2016,45884.25513728912,984.9105704955141,169642.0,38.0
FL-602,2017,47961.37546468402,1033.1064212981134,173236.0,38.0
FL-602,2018,49859.714456864494,1071.5458085152075,176954.0,38.0
FL-602,2019,53038.19819735236,1162.712437937338,181067.0,38.0
FL-602,2020,53952.278185944946,1111.5366274754472,185926.0,46.0
FL-602,2021,59036.99407586143,1156.1753274506727,184837.0,46.0
FL-602,2022,64081.78521853607,1288.72588730911,189900.0,46.0
FL-602,2023,69772.37086778448,1334.5156881942557,195083.0,46.0
FL-603,2007,52805.03560443488,985.2625651275416,604391.0,165.0
FL-603,2008,52805.03560443488,985.2625651275416,604391.0,165.0
FL-603,2009,52805.03560443488,985.2625651275416,604391.0,165.0
FL-603,2010,52805.03560443488,985.2625651275416,604391.0,165.0
FL-603,2011,52144.676407347426,984.7629666403523,614365.0,165.0
FL-603,2012,51079.12262060016,987.7842334847327,622636.0,165.0
FL-603,2013,49910.40991129124,990.9323651032512,632632.0,165.0
FL-603,2014,50062.278732167426,971.5812570908511,646079.0,165.0
FL-603,2015,50629.78056611923,984.32472867538,662122.0,165.0
FL-603,2016,52585.06117900601,1039.7500463700358,679318.0,165.0
FL-603,2017,54342.25947519361,1094.4765094232914,698429.0,165.0
FL-603,2018,57123.906398547166,1164.833408188087,716944.0,165.0
FL-603,2019,60608.97530184669,1248.527962609608,735804.0,165.0
FL-603,2020,62936.10670736569,1256.8207692593912,752516.0,220.0
FL-603,2021,66830.95103420912,1313.6970808624221,748543.0,220.0
FL-603,2022,73325.2185723647,1457.7712876333321,769132.0,220.0
FL-603,2023,77201.77731776852,1600.9961464012586,788873.0,220.0
FL-604,2007,56590.78184004069,1239.0263721697313,64879.0,25.0
FL-604,2008,56590.78184004069,1239.0263721697313,64879.0,25.0
FL-604,2009,56590.78184004069,1239.0263721697313,64879.0,25.0
FL-604,2010,56590.78184004069,1239.0263721697313,64879.0,25.0
FL-604,2011,56131.98960687545,1221.0538566794276,65043.0,25.0
FL-604,2012,55233.82883819012,1326.19414434376,65441.0,25.0
FL-604,2013,56290.148866085794,1359.4060080755335,65878.0,25.0
FL-604,2014,56614.1859026655,1413.1468620674311,67417.0,25.0
FL-604,2015,58920.88944620439,1413.377141264813,68184.0,25.0
FL-604,2016,59684.9428559094,1511.4437696967952,69491.0,25.0
FL-604,2017,62004.490983499876,1513.4684964787205,69151.0,25.0
FL-604,2018,65854.85217820489,1659.038657511577,68887.0,25.0
FL-604,2019,69424.63223086046,1652.0149631776987,68301.0,25.0
FL-604,2020,70849.75802388643,1754.809041875352,67486.0,23.0
FL-604,2021,73771.48964583193,1787.2649014694928,73835.0,23.0
FL-604,2022,81283.01240772096,1930.2640162546563,73825.0,23.0
FL-604,2023,85507.32498920437,2012.1535679585447,74104.0,23.0
FL-605,2007,59374.46708466126,1131.1147269450744,1296827.0,336.0
FL-605,2008,59374.46708466126,1131.1147269450744,1296827.0,336.0
FL-605,2009,59374.46708466126,1131.1147269450744,1296827.0,336.0
FL-605,2010,59374.46708466126,1131.1147269450744,1296827.0,336.0
FL-605,2011,59465.52015136862,1109.6898121511115,1307008.0,336.0
FL-605,2012,58540.882976558394,1114.9316717040085,1321795.0,336.0
FL-605,2013,58257.443530246936,1112.0663114437098,1336813.0,336.0
FL-605,2014,59038.087573953155,1111.9845208837964,1356602.0,336.0
FL-605,2015,59696.57835060234,1349.8041808879918,1376454.0,336.0
FL-605,2016,61597.33912094397,1367.0572442054663,1396316.0,336.0
FL-605,2017,64283.486185917594,1412.0156190326422,1424416.0,336.0
FL-605,2018,67434.33827795765,1481.0832854892049,1443925.0,336.0
FL-605,2019,70360.1089077163,1499.6891228338854,1462642.0,336.0
FL-605,2020,71993.00401334092,1487.7704939823502,1482057.0,372.0
FL-605,2021,77440.7150191766,1554.0355676655868,1481233.0,372.0
FL-605,2022,84779.86045069424,1650.9097126381032,1494805.0,372.0
FL-605,2023,89928.99774852018,1710.2055639545645,1507453.0,372.0
FL-606,2007,57075.34277243299,1068.250581045633,280959.0,57.0
FL-606,2008,57075.34277243299,1068.250581045633,280959.0,57.0
FL-606,2009,57075.34277243299,1068.250581045633,280959.0,57.0
FL-606,2010,57075.34277243299,1068.250581045633,280959.0,57.0
FL-606,2011,55887.46331659704,1078.3826099483153,284611.0,57.0
FL-606,2012,54623.86871682797,1036.997738231519,288270.0,57.0
FL-606,2013,54549.72102060469,1074.3269363419681,292846.0,57.0
FL-606,2014,54765.450147780946,1086.164895415276,298753.0,57.0
FL-606,2015,56556.85968952576,1127.5937098128757,304824.0,57.0
FL-606,2016,59605.316374010035,1206.4906394804061,311628.0,57.0
FL-606,2017,63149.201791128755,1257.1757775624394,319910.0,57.0
FL-606,2018,66482.14858954333,1294.4959600600325,326490.0,57.0
FL-606,2019,69899.13143509954,1387.0003538199057,333503.0,57.0
FL-606,2020,73424.37739552403,1344.1609474289255,377527.0,107.0
FL-606,2021,78078.66772584798,1418.090218011827,371356.0,107.0
FL-606,2022,86961.09198384627,1552.93972179697,378860.0,107.0
FL-606,2023,90542.88042892943,1617.726438394466,386264.0,107.0
GA-500,2007,52345.99470120048,904.0554016485154,409338.0,127.0
GA-500,2008,52345.99470120048,904.0554016485154,409338.0,127.0
GA-500,2009,52345.99470120048,904.0554016485154,409338.0,127.0
GA-500,2010,52345.99470120048,904.0554016485154,409338.0,127.0
GA-500,2011,52697.84637935596,935.0259541617565,415810.0,127.0
